bigwig_file,tissue
8EA83042-D598-401D-AD78-936EEB136C59,ESOPHAGUS
66EF51CF-3953-4B82-9ACD-7179A2A4C4C2,TESTIS
B465060B-E6BE-452F-BC07-13EFE6C98ECA,OVARY
4BB312BB-90EF-4B0A-91CF-8846ED5911DE,KIDNEY
7B7DBEA3-DF47-4051-8A58-548705A21035,BREAST
95EF6E4E-82BB-4AFE-9CDA-5693270100F2,LUNG
6E6F790E-7B1D-4DC7-AA70-84C0680020B8,BREAST
3762BBD4-190F-4DE4-91E6-0C483D066B82,UTERUS
E7901BA6-1472-4395-8275-F54D06F71621,THYROID
A5CF203B-B2DA-402B-BBE8-54F3D624267A,PROSTATE
DAC4430C-6942-4F2A-B5A2-07A92C44F49F,KIDNEY
6D114A21-A539-4C72-B1A6-EDC2B878375B,THYROID
ED880978-BC91-4BA5-A02E-CF10732BA7B4,PANCREAS
5E9E81E2-0E8B-4ACA-ACED-6CE451FA3262,PANCREAS
8F72F8B1-17F9-47A2-850A-A29447D3E405,THYROID
FA9C19A4-DC95-4EAC-B31C-7E5D78CB9DBC,KIDNEY
2AC38CDA-108E-4553-893F-F36211922BB6,BREAST
CA985B0C-E8F9-4682-ABAF-A0E482F7DF72,BRAIN
A2C8570D-F289-4BFD-A517-80C0F641DEE4,LUNG
E92DD0CC-DD0F-469D-8357-228A4A67DBD6,BRAIN
A4FDC009-60AD-4F30-9883-40C13D2F1F1F,UTERUS
2C013539-76BE-4DB9-B9A9-F2BBC60DCAD1,KIDNEY
BC005778-F88D-47B7-8E04-CEB9750F00C2,BREAST
C1BE8671-4ACA-45CA-962D-D1C367257D37,PANCREAS
65343EA3-C1AA-4AA6-BC96-D8DE39E48000,SKIN
4348DBE3-3FEF-462E-9E08-160C39E5C0D3,BREAST
98BBD96A-198B-44D3-81F5-19C8DF263397,THYROID
BFED335C-6E15-4680-8B4E-70C63C132E5C,LUNG
8865E079-D8AB-406C-8886-C854F1A26201,BREAST
89B17C49-BF29-4CCB-A4F0-BE994BEB4265,BREAST
FAFE15EB-1F27-47DA-BC57-2D3A4406A609,LIVER
3F932445-1D8F-4128-A8DA-F36EA9F6E745,BRAIN
AA273C14-F561-46DA-A645-429A1112FC50,LIVER
BBE71E31-D998-4559-8BD3-06943C89F492,BREAST
E553FB92-F181-47B3-9F3D-11DB51DFA3A4,ADRENAL GLAND
56A95620-5283-4E28-A3DB-232F9AE54EFC,PROSTATE
A1F24A24-CFEA-490D-B258-C7826DB285D5,LUNG
55BBCAD3-F2A6-4B43-BE4A-9E1DE71C369E,BREAST
230CE4A2-75BF-4EA1-BE35-DD55B36092C8,PANCREAS
2DDDBB5D-DD6C-4297-895F-4110E8A015CF,LIVER
5742EA72-ED77-4A67-9BAE-F3A3D5EB96DE,BREAST
ED93141C-EBA3-458F-8567-1CFC7F1CEEF0,LUNG
A8D65DDB-516A-4F8C-8038-483A254D41B1,UTERUS
0EA07360-BBBB-4B6B-828E-2FCB0C5D07BE,LUNG
5C6EA2E2-6F44-4C30-9A7E-95C04EFEA308,BREAST
3366CC3C-2BBA-4CA7-848E-4E16AA70AE7A,ADRENAL GLAND
2896ABBC-4775-4D40-86C0-6A5F2082DB83,KIDNEY
499838B2-C858-4871-92B8-39116DAE188B,STOMACH
6B131704-D54C-4E0E-9D01-BFEE2C59BE88,BREAST
C68F479D-11D6-446D-80BE-3988B57246A9,LUNG
1D8EDBA0-FE22-4B74-941B-379636CEB488,PROSTATE
CFCE9097-BD29-4865-A0C1-46B36C58F885,KIDNEY
64DE6F14-737F-4FDD-8535-F6FE2F402B9A,STOMACH
C207F0D6-55B8-4353-8A7D-F1BA623BED96,LUNG
8982BEEE-CC8E-4717-B931-5C51EBF2E308,PANCREAS
57DABE72-0950-4301-BE03-262F3916DBB1,BREAST
081A9095-55FB-4766-930A-08B5EE030CEC,KIDNEY
CC5330BD-B06E-4332-A83A-DA4E4A4993DB,TESTIS
239193DF-C80B-407A-B5B9-C7E637CF49AD,BREAST
DA1301D3-1F84-46C5-AB44-079493A81A51,LUNG
06734FCE-AF53-40D2-A95C-8B8118DF0E55,LIVER
B04AA6FE-DE3C-4387-8249-BB29B873FF1F,OVARY
1A9EDF2D-1181-4984-AB89-DA63E78E44C0,THYROID
CE88B625-47D8-4D58-9FB4-23464DB7DDAD,ESOPHAGUS
A0DA6087-9D43-41F9-8569-9F9320E4A9E8,BRAIN
877A720D-6399-4EF1-81CA-E9F65A6620DD,PANCREAS
C051D793-4538-4D76-BFC2-0C08EAA57371,KIDNEY
231614D1-4FD6-455D-A65D-364599F6167D,THYROID
836F841E-4B66-4AB0-957A-5C62BE787E49,BREAST
82666B79-9FDE-4AEB-BEEE-B0EB5928DE67,PROSTATE
907BBBA4-4E7B-4808-892E-F80525C3CFA3,LUNG
480836ED-A4A4-47E5-AE6F-5CCCADD0E490,UTERUS
9A222C45-33E0-493D-AA66-CDA9BC5188A3,UTERUS
37F9DC00-4231-43B4-AE20-39B8A7867207,THYROID
60A8E0BB-C9F9-4D82-A8C6-B419238FDD52,KIDNEY
34229BDA-4BF2-4537-A663-15896F6E269A,BRAIN
5AF7C40B-379C-4ECB-9C68-0BF390D9BCD0,LUNG
8E9C22DB-C5EF-4009-80F7-03D1DE04C10F,KIDNEY
D0E85A9F-15F8-4417-81BC-42E5D598DE15,LUNG
C38966FE-A4FE-417C-A2BF-A355777F7DBE,KIDNEY
CB060718-2155-4CD5-A72A-886250C6340A,KIDNEY
61130DEE-E267-49DF-8B41-7738A06EF738,ADRENAL GLAND
8DE1E245-CAD2-4F11-BFA2-9792C433A00B,ESOPHAGUS
59B0A79B-00CA-480A-A7EC-F3EA73B1465A,KIDNEY
44B988F8-8B4B-4B7C-B91E-99C513F7E753,BRAIN
4193E7F2-51B2-4B41-82AC-900C9967E28C,SKIN
199A9979-FEF6-4F99-8EBB-4C5635295F82,SKIN
30967F75-8499-47FF-ADA4-4DC566013F7B,ADRENAL GLAND
BCC92C08-F035-474D-9D53-0336D89366AB,KIDNEY
F99DA0A1-8278-4AF2-A15B-E347688E7734,LUNG
4A47B575-D714-42DE-991A-E4841DA0BF67,BREAST
0AC5F4B6-C269-4DAC-9F84-8DDCB5227823,BREAST
9203CEF5-63C5-466D-9D4A-C1EDE4514B55,KIDNEY
82A7523D-02C1-4F75-956A-B95519DD7547,BREAST
6442BF35-AC0E-413B-8EDA-84CF221DB85A,LUNG
7E198F8E-BBAA-419D-8986-359C109FBE74,BRAIN
2E6E1285-8B3E-4CD6-A218-10D136EF160C,STOMACH
C5E6C4BD-7E74-4CEC-8988-F14E9E786ED5,STOMACH
4777AF51-3DAE-4A9D-9677-0B1AAEF2B219,SKIN
CFCFA013-8391-4051-AD82-2915469E0259,LUNG
41EBC622-76BA-4EA7-98B9-BA27AC8EB155,THYROID
3676F62D-740B-4D7F-9C33-A9A7D680582E,PROSTATE
B1766E6F-A168-4614-9AAD-CDD25940C65D,LUNG
58E86DA4-EE31-41F6-A2DB-81809D75B9F7,LUNG
37342369-EC22-4904-8CCD-A0DC6BD8D183,BONE MARROW
F1933C33-752A-40B8-B776-84A5EA7F1566,LIVER
1839B1D7-F5D9-4D6D-8AB4-64656DFA38F5,OVARY
92E2A146-7C92-44DA-B372-D51AD76BDCE0,LIVER
F333522F-B37B-4AA5-8A2F-07C714B1E403,STOMACH
B9240FF1-EADE-4782-87FD-3AC24570EC49,LUNG
8DE48310-7580-4C29-95FA-E109C55EB74C,SKIN
B3EAC40A-9B8D-4E06-AFD8-AA65EEC6AF85,THYROID
57200367-96F1-48B9-AB7F-DC11EFE866C4,OVARY
1080DF15-089E-449F-BEC3-2D6746B6001D,LIVER
96D89F88-AF8F-409A-8B14-AD09A75769D7,THYROID
21599029-B6C9-4385-B87C-FDB99F956118,SKIN
69AA151F-0400-4E4A-811E-CA8C3EAE40AC,SKIN
DF243CB8-A1A1-423A-B44C-12D3BC689F05,PROSTATE
89E948DC-B3AE-4155-B8A1-ADD2B1C300BD,UTERUS
B9F3F4D6-CF5D-4E2A-AFD9-339AE8DBDE26,THYROID
66DCACC7-C31B-4B1F-904B-1C28C6A8FF7A,PROSTATE
E336F811-7C92-438D-9929-EA40AA2932CB,SKIN
E8992C89-C499-47F5-9BCA-70A67CB3B96E,PROSTATE
47747595-686A-46B5-9EF4-A4CFB85D746D,UTERUS
3B2F39D5-0530-488E-B8D3-49E5E18175E3,THYROID
619039AF-FC7F-4539-A138-AA65CF0D6DAA,THYROID
B225302F-E758-4056-B882-D965F01C22E0,PROSTATE
278DBFBE-6831-4335-8750-0B76406779FB,UTERUS
C632E7F6-2912-41EE-976C-F0A00E998791,LUNG
79EF6FB4-0968-4A2E-8CE8-9A67FBD5F408,OVARY
B28A6D56-7654-4829-BF1F-657C3C2C10D8,OVARY
6591AC48-9A57-4F9A-B25E-69E9257F4801,LUNG
D6BD2E37-B0ED-4351-8A9C-09C648A2DA9E,UTERUS
CAF749E7-71F5-439C-A147-48F85A69243F,LUNG
2AA46612-5BAC-4ED1-AFFC-6995E24D5C2F,KIDNEY
65C9D28E-303B-40E5-84F0-2507F5457374,ADRENAL GLAND
A0396799-AB5C-401F-81FF-7C829A3CF1E4,BRAIN
3335E8D4-D6E6-429F-9227-70FA05D4E089,PROSTATE
8499DC2B-0B49-458E-A116-3B91D12AF6B8,THYROID
9CFD7BCA-3BCD-4F64-85D1-A9CDB2976A45,LUNG
FAB10659-FFDB-4D2F-BA6E-5DDFB9E62B30,PROSTATE
3C66A8FD-5769-4ED0-8DE3-F5A693D77384,KIDNEY
89AA4DCD-BAC7-4D6F-B87F-9051CDB6CFE8,SKIN
3F3457A9-FE54-49A8-8F7E-81628CED9E9F,KIDNEY
152AC0F4-B49F-49AE-BF76-45C70CA3FF7F,BRAIN
851B9B77-547A-43CC-B939-428E0A26C67C,PANCREAS
BCE80114-27B0-4318-9AF1-D8FDF85FFD9C,LIVER
586BC656-AD9C-44EF-9ED4-87DEEB5C8AA6,LUNG
3B949B75-DA81-41E9-B73A-98A7ABB27478,TESTIS
9D74471E-2F64-42AA-9D51-339A4D7EA49B,BREAST
4B115BF9-0A99-445D-9C9F-7D2384552FC6,THYROID
0A60E43D-2BDB-4DC1-B9F3-336C89C2272F,BREAST
656A8DD4-5421-4F6A-ACF2-24201F775B32,STOMACH
FFECD0E9-70C2-44BD-B0B4-E8C4B60B793A,BRAIN
E775874C-4CE0-4D23-8CF0-7A3D72A84DD9,BRAIN
50F5B883-0CBF-45AD-9A4C-F737D923CED3,THYROID
0C6BEC3A-7C61-4470-B92C-A1471CEAA3D7,PANCREAS
4FCE3F1A-D92E-48FA-9E33-B580DB1A7E83,LIVER
1B9447B0-19C5-4F22-B2D9-A98BE34D193B,SKIN
AE7CEB64-3F85-416B-9C1B-76FBD59B0BAE,LIVER
EA7C2F00-75AE-4952-80B9-0AABE71F5A10,KIDNEY
AFA1DD8B-39B1-432E-9976-5D2CF0B4212C,STOMACH
0179145B-0EF1-45B3-B692-865649E2DD80,KIDNEY
6818B91B-A181-4345-9938-B75B43BA6C2E,OVARY
E753A375-575A-4A0D-B231-0EC8D76BAF13,BRAIN
60155568-AFE8-4484-AC17-DFEC4726FBE8,LIVER
A685FEBF-4CB8-4EAA-8FC8-859F97FB7F2D,BREAST
605097C2-684C-45C4-A957-F56B7D2E4E4B,LUNG
36B74FF5-CADC-42EE-BF5C-06F96E8EAD21,KIDNEY
6595A271-8731-4E64-8033-2BC24907B585,BREAST
CEB674A6-B8AE-4245-AF6E-83030D514B84,BREAST
8772FB9B-8621-4693-8C35-63A39CA05955,UTERUS
14F4DF36-CCB5-41E5-8253-83B811FAEA2A,LUNG
D12597ED-1404-42A2-A9E9-E6B6322C353B,LUNG
53BA607F-7939-40D9-BEFA-DC4ABDC7630B,BRAIN
0426767B-861D-4D40-AB8C-4ADE2DA022B1,LUNG
6AA999CB-5D78-463B-9068-720C09EB9D34,BREAST
6967BD1C-72C5-489C-A7BD-FD33445DD759,KIDNEY
A7EA898D-9421-4B7E-A19A-096A1280A1C8,TESTIS
33394DC4-D5B8-4C12-8CC2-4E6293AF3D8C,THYROID
E313975F-F2D2-4ABD-A5AE-09E85F2E9CDF,BREAST
617F05AE-0AF2-48C2-B093-090B3BF51CDB,BREAST
D29F2335-9151-406E-8C3A-58AA99B7EB69,OVARY
1019E38A-603B-4631-99F5-9FEF5CB91855,PROSTATE
9C8760C9-ABD0-448F-B8FB-5AEE16691356,LIVER
59629DB1-4340-4C69-A645-74F3E68D5ECF,SKIN
E0123C5C-E1D1-4162-9895-CC8B01949D84,BONE MARROW
F104CEFB-A784-42B2-BFB1-202C00A167EB,LUNG
FD2F2372-CFC0-4918-A03F-A53974CBFC07,BREAST
3A446F0C-55E2-443E-90C0-F0DF85105B1F,KIDNEY
3E0752F9-7BE8-4504-839E-5154BD4305C6,KIDNEY
C5C8713B-05C1-4C5C-8685-2A546B99BA50,BRAIN
3CAE08CC-E9C7-49E7-8537-8FFF5ECEF617,LUNG
214A43F4-9E78-4611-A4A1-5A3AB1DD63D3,THYROID
D6973BEB-0DCB-4163-B854-13D7BFB055B2,OVARY
9F10BD8C-9789-4046-88D0-9B8082C854D7,LUNG
16224588-DB7F-4140-94D6-D9793B5FE9D7,BREAST
A8E2C95C-FC49-424D-B4BC-4294E99C7360,KIDNEY
DFD306CD-13AD-4ABA-BFF8-DB0570118BFC,TESTIS
448DDB66-76A3-4548-83F7-5D997B60D5D6,LUNG
D64921B2-D6F9-4333-AE3C-C275D0234D69,THYROID
CE91F591-6072-4D29-9495-C78961635969,ADRENAL GLAND
10EF82A7-C56D-4DC8-99B6-BEE91FDDBF3E,STOMACH
46FAC69E-DB01-452F-A3EE-D7339DD562CE,SKIN
4F556BC6-3A10-4EB1-A835-DE1B9E64D292,UTERUS
930D8D62-7145-435E-8D7F-367EC56E1296,KIDNEY
0F3DE9EF-19CC-4D14-9A42-1435DB537F94,ADRENAL GLAND
CA327F97-CE4D-4175-9857-651C8F56772D,LIVER
86808EE1-23F2-4FB0-A87F-B8673535D0DC,SKIN
C940D443-5DDA-4403-868B-7AA6B9A50FC4,BONE MARROW
E8BC4CBF-A29C-4484-9183-D67C4DE34882,THYROID
CA356591-D24F-41A8-8C9A-1178C7781510,OVARY
7C059DFB-DA1F-4256-95D4-42E6F6E8377B,STOMACH
15824B66-5519-459A-B0C2-6EABAEEC2D8A,BRAIN
525283C3-A5E9-42F5-8486-AA6269140FE5,LUNG
EAFEED6C-35C3-451F-AE4A-EB56992E1F29,ESOPHAGUS
68135BBA-EE73-4A52-BE3C-469F10EFD665,KIDNEY
81F30B6F-3E9A-4913-986B-C56D5F107A17,UTERUS
7D7169DA-6C85-478A-A5D9-3002B866F047,SKIN
AC437E07-95D5-48A3-83A3-AD3151387F21,UTERUS
60506411-6B29-49B4-9183-F54EE8B02CC4,LUNG
0CB7DE4F-82C6-472B-A5CA-45D26882E7F3,LUNG
C0CD4BF6-815A-40A6-8B52-FFABD5B73B09,SKIN
91714B41-6550-4638-BC95-BD9BD8163F37,BREAST
6163FD15-DB8F-4B95-B61E-068F5173679A,KIDNEY
98D55FB5-23B3-4D8D-AA4B-D7A89332FD4A,TESTIS
0F8847C7-545C-4C3C-B3D0-0681C9480712,BRAIN
57E74BBE-92CF-49AA-A571-FFD3DBB6955F,SKIN
745233F1-DF41-4DDA-9146-1666DD59355E,BRAIN
C1F7230F-1152-4438-ADB3-7A3BA3BBCFBC,SKIN
2EBFC828-2B27-4753-A052-80DDA226DAB4,ESOPHAGUS
4B93A447-E626-4040-9BA0-1EEAB3764C6B,BRAIN
8F5717EC-3344-48CA-9B0C-FCDED8C0F955,BRAIN
7112C999-F9B4-4754-A45B-E2C653B94374,BREAST
847D719F-CACA-4CFB-93B9-0E648C17E4EC,LUNG
2437A516-5312-409E-8679-B85BB60530CD,BREAST
D153ABC6-68F5-4E88-8414-714995147E25,KIDNEY
EA4B7BDF-EABF-4878-9ACF-4154C2BAFE99,SKIN
82FB1770-518F-4FA7-B9A7-68ECF628F438,KIDNEY
CE16EE1C-56D1-4E0E-8AEA-DCAD64B11E30,LUNG
B9A9F39C-35B3-4B43-B625-1A83850B12F6,UTERUS
AB8B67F4-05CF-47A5-9272-69FC26A2B50A,LUNG
BA7F3182-6CAD-4581-8778-E123848A7ED7,KIDNEY
FF1635F0-0CF6-4987-83F4-73EB2D14C2CE,THYROID
1E593767-1AA6-4001-A70B-057D5777C2C7,KIDNEY
A5162BC7-058E-419F-AAB6-9CFB02657D8D,UTERUS
E8385A24-9459-4D47-9147-3A628D1A213D,SKIN
4913FF90-E563-48E0-A632-A6CFF90D810F,BREAST
AE0E8653-30EB-447A-ADE5-17020D50B0A6,BREAST
7A42FA71-7FD7-47B6-842B-0BEF0ECD7FB5,OVARY
8AACDB46-9BB3-42BA-871D-7A593F14430A,BRAIN
E374F34C-1D42-41B1-8740-EDE2026D44BE,PANCREAS
AB004080-5726-47A9-A172-EA3640F63257,STOMACH
B5F690AD-B37F-418C-AFED-4CB1B1EE96F3,KIDNEY
6783AB5B-F07C-447B-BF13-C34485D246D7,ADRENAL GLAND
02B85AB1-D681-4D13-AF5A-B9F32727A3DA,STOMACH
B6B5B88A-AA78-4A52-BCC7-DBAEBF57C03B,STOMACH
4C2861D1-0E20-476D-B487-03F0712BA159,UTERUS
55014E93-9FF0-4DBA-98E3-37F0963A8616,UTERUS
6D8F34CA-09F7-4650-AE2B-1A9B46049926,PROSTATE
499238AB-07C7-4EB0-AC88-EEA6D9F87A3F,KIDNEY
0A1F6EFA-0476-426F-A567-2B4FDAF7B798,THYROID
24F852B4-9008-4FC3-84D8-5F023AE15C27,LIVER
0DCBD460-4170-4694-B9CD-11EF4B2AA76F,KIDNEY
179DC906-5654-4CBA-9C27-C9560B5F12DE,BONE MARROW
D717EAB5-3C67-4EF0-99BF-3416278BE492,BRAIN
09420F8B-7A71-4B32-8388-4767670F1FEB,BONE MARROW
96144A92-BDF0-49EB-931C-9B69C242E1FA,KIDNEY
2E6FDD29-C90E-441A-9D8A-7FF30553862A,PROSTATE
EB667236-8F51-40A0-98E4-E27FA32B8999,BREAST
543C5AAA-98A6-47C7-A959-34B7DB5C4BAE,UTERUS
2FD60201-C797-4782-A1F7-45345E334B28,LUNG
BCCEB33F-D17A-4986-BB39-15CDE059415A,BREAST
7884FCE9-8A05-45FC-AA1C-68D021C56368,LIVER
4961CA2A-70CD-42AB-A676-4A98C85F449F,BONE MARROW
25A9EC4A-F646-4B58-A565-14E9AE3C5944,UTERUS
BF5E7EF3-0DF8-48AF-AEF7-9CB1FD8C502C,PROSTATE
629B8796-6400-48B0-9FC0-45D22FA15F80,PROSTATE
27C0EEBE-589F-41D9-8BF7-C7DA0ED87A3B,BREAST
60FBFC07-C569-4069-8B71-8030DF0CAE53,PROSTATE
0079EF9C-5452-4C3C-9901-D19FA47ECCFA,PROSTATE
ABB7CDD0-71C6-4813-9A1E-4CE9B2F88884,KIDNEY
37712CED-585C-40B7-915C-4653EE59B428,BREAST
771434CA-23FF-4E0E-9DBA-EE7A127E255A,UTERUS
6500A6BF-F682-4522-8F7E-3F930EB69B1B,LUNG
B69AA398-C377-4C0C-B7AF-D68F56AD8E29,PROSTATE
8709CFA2-0F90-4A18-B5EF-56D1D60A7947,THYROID
0FAACFF6-B50C-4BED-9824-B7270654F28D,ADRENAL GLAND
88449D2A-2A25-41A4-B91D-C99B58F8ECD9,ADRENAL GLAND
CDF1C573-AEBF-4655-9EE2-9E5723A1A0CE,PROSTATE
EAA7E05D-1417-4A92-A61B-06C7A90E336C,BREAST
85C4E672-6BCC-4CC2-9C1B-14DD48329E5A,PANCREAS
6FBEDF7C-6B58-430B-ABB7-A4A4BA9A73D0,LUNG
6A568E17-2C65-43D0-8D54-A4CFB7D885CE,LUNG
2F6A0808-8F01-4721-938D-F1FC7C5D8357,OVARY
1E117145-7AED-44ED-B4B4-38D9C9A2D26B,KIDNEY
58098F21-7DAB-47DA-9A41-8D20BF3B9257,ADRENAL GLAND
AAF5F9F6-79BB-4B4D-A254-B53CE4879812,STOMACH
89BE4270-8300-424E-A248-A0B00C3F5C1A,BRAIN
E4BE3002-D06A-4E89-AF8E-C4F4106D17EF,KIDNEY
39C4F7AA-7ADF-4F1D-BDA3-BEC605AC5023,ESOPHAGUS
3067683D-43D4-4F6D-9338-17F6A75E4B25,BONE MARROW
3DC38276-A6D2-49C6-8F54-3F50F6BFAD0C,BRAIN
B4F829FF-AD6C-40CC-98AC-E6DC7640E7F8,KIDNEY
4975AB35-93E5-400D-A429-CEA81BA89FFE,OVARY
93429F04-8404-4E8C-B654-9D2216BA432C,PROSTATE
CC305265-39E2-456D-A2D8-298FDC31ACE2,LIVER
87F4501A-DC99-438B-82CF-53EC9889A139,KIDNEY
47030843-A3FD-4411-B1C1-BB19F13FC366,SKIN
888899A6-44C6-412C-8782-7F605BF3E907,LIVER
93A97671-36C3-4797-A304-BCEC00927EB5,SKIN
B1E5EF8F-A11D-422A-A3CD-EC70CCC440D5,BRAIN
4F723F48-6182-4641-A52A-DD70F2D4A26C,PROSTATE
F5B5ADBF-D607-400A-8AF8-4E1D5ED26902,KIDNEY
9B7BA2AA-9720-42ED-978D-532C651BB39F,KIDNEY
D98A7A12-B81C-4534-8735-22860A9C90BB,LUNG
BF2014FC-8FED-494C-B6FB-8953C106409A,TESTIS
840B7494-6E8E-4518-874A-0C98EF0CBB72,BRAIN
944BB71C-6508-4743-BFE3-3F2970AEB780,UTERUS
D11A0AFC-AFC8-40CC-9CA4-1A2CEA5E1C72,THYROID
37D966E3-253E-4397-A9AE-0903A8D31FE6,ESOPHAGUS
78963D63-58C8-42BB-98D4-A17C8EE7091E,LIVER
F4C7BCEC-3CD4-4D9A-89EA-0ED58EA0DCFE,OVARY
9BFFA41C-8D78-4077-9343-A124B370C8B6,BREAST
701D6EDF-68D4-4034-AE7F-8955C4505A7C,SKIN
699B744D-3C1C-44BE-B842-D6F76D5996BA,LIVER
1E2B9409-5FF4-4FA8-B644-3AB134AA220C,LIVER
A5AF14A5-331B-406D-B825-67DDF07A0F4E,KIDNEY
4D145415-3538-4C9F-8514-D519F8655F07,LIVER
8BA08776-C648-4512-9A4B-E369EA3721B0,SKIN
726D58A7-23E0-492A-B5CE-15DCB11B0C90,BRAIN
F4F33F1D-671A-43F3-829E-CC9FA4246B50,LIVER
72189C87-53DD-427E-B163-91E404577A7A,SKIN
48350BD7-9F6E-4DB5-B34A-F47B0BA74EF6,LUNG
8C5989FF-9BAC-4086-8D37-F7FA689FDBF1,LUNG
ACA90193-C1BD-4492-959E-8ABA05A61233,LUNG
A03E7A20-7234-4243-8E87-0D017B17A700,LUNG
A224C8AA-1203-450A-A378-F89EC406F237,THYROID
A1B4E7EA-9E08-4961-A8C1-5F5366D9BF76,OVARY
B9949248-D762-4591-B8D6-C296C2B28D8C,OVARY
FCC4E4B1-7594-4558-BDFC-2802443B61E2,BREAST
8B6127D5-D3BB-4E17-914C-3ED1E2A52078,LUNG
3F8D01A3-5449-48A1-BDBA-BFE4D908AE31,UTERUS
B2922217-970B-4E13-9E4E-531B80D5E62C,THYROID
A6218C31-3CAA-4327-ACC2-E22344031427,BREAST
C4E8B4E2-388B-411F-BF0A-9B6F34E8EDB5,ESOPHAGUS
9A33172F-AEEA-4B7D-9605-0C60D7872CEA,UTERUS
3656F43B-E5F8-4988-9864-0CD78609C2CB,TESTIS
2ED0EDE4-3B77-4FA7-9568-BA8C496F103F,LUNG
3601AD2A-B827-42C3-B378-443BB3E36E6F,BREAST
D2265922-C650-4648-B888-C39D306AC21F,KIDNEY
9A53C473-1364-4BB6-AD36-EF53E0208450,LUNG
4B77D1D3-F2F4-4D77-AE22-42A41DC03721,LUNG
802D4F95-2B5F-44EF-ACB0-753C8CC03433,STOMACH
80DFB314-F214-41C8-AD2E-C82B934F123B,LUNG
E7F262C2-69DE-4555-86B9-2151C7CF8A17,SKIN
0AB7F76D-F87D-449B-BA39-73DEE4F032FC,BREAST
75A8E6A0-98A9-438D-AC26-17125162BB94,BREAST
7E87CD79-D38C-448B-8D02-018B1E7EFE9F,BREAST
E4E13C28-C852-4783-87C8-A77C0436354E,SKIN
76376038-5810-476B-831F-9BB938941243,BREAST
FE20F72D-EF2B-4930-B078-A1D5FFF51A99,PANCREAS
29B6A9CE-D0CC-4C2F-828C-86D840585985,BREAST
297046BD-1E4E-4A27-B5D3-59B2D46ABD8F,PROSTATE
5F9AF7F2-497F-4DF5-989A-E29EE4EC59E6,LUNG
03E71BD3-8FC7-4F34-96E7-B0E3A9AC4B05,BREAST
4C2CECF0-6451-402A-A240-2575BE56B586,SKIN
B5B29DA3-8AEC-498A-AB05-9FB6509ABEFB,KIDNEY
3D2AE019-8687-4EAC-8BB8-FC67E35EE130,KIDNEY
118D1959-5B7B-4D2C-9E9F-970613F0E133,BREAST
B6E47B05-AFE9-41B5-B040-7FBCC62D4720,BREAST
E21D7B4F-94B9-40E1-998C-C76C766FEB6E,LUNG
F0E0F0C0-FD94-460B-BFFB-939AE61A1B8F,PROSTATE
9D9D3D55-9A57-47BD-8791-54F3B793FC31,PROSTATE
66EFEFCF-3D14-4DBF-AA13-530F40ED0245,ESOPHAGUS
3021042B-9D5E-4DD9-9651-91DDA3A9E83A,PROSTATE
462E1513-DA30-4B1A-8AB6-423933912058,KIDNEY
DD203D19-D635-4112-AF75-9724E0A64A0B,BRAIN
7A48C8F9-C13C-42AA-B7D2-C7618C6F81AA,OVARY
B0E015B8-D7D4-4EA7-9881-4AF1698981E6,KIDNEY
45D5BA9C-3B1D-4C97-AF92-CDD7B06517ED,LIVER
7A392761-6834-4B60-A49A-99D0D2AEC612,BRAIN
45ED15C6-1B0D-44A9-B4CB-EB21F3F9D404,KIDNEY
C6096E12-D8A9-4B89-A9E4-4DA93E1FD861,BRAIN
C886CA33-5080-4E3E-88A2-F9A3CF03A857,OVARY
A3853813-B9D5-4E8C-B075-19FCC35F8686,ESOPHAGUS
B108BBEC-5046-48B4-A96B-9382D3BD61CA,KIDNEY
C35CBC8E-8243-4AB8-BA23-61DAC181B983,OVARY
71FB5F96-671E-43C2-973E-3839079F753B,THYROID
6C73F160-BB25-4779-BDB0-B08162A466F4,THYROID
1CA20860-4A2E-4D34-A479-5B56FACC2C0A,BREAST
FDE53F85-9934-4AA1-9B76-BC803C19262C,SKIN
D52D0A66-D871-430E-8330-B4834FF4C6F4,THYROID
99C8C031-AACC-4D06-85B5-9B082226AB3F,PROSTATE
64C8257C-3BA4-4B06-9313-501AF47D45C1,KIDNEY
B91FC9F2-9657-44F8-B93B-327C9CAC2721,PROSTATE
9AE964E0-873D-4BC6-94BF-320E4C84B121,THYROID
E6D816F2-6D98-4E4C-993C-8B8EF017BEA3,PROSTATE
22C7B2BE-F14E-48C8-8EBE-12B4DBC9DE3E,OVARY
FCF73A86-E756-49FD-B3C6-84170665AFEB,BREAST
9E9D512C-C175-4E94-BDD7-9DF6FEF2FB5D,BREAST
A68948B3-B146-44AF-9B0E-6635AAAD8227,SKIN
F79761A5-F77A-4B51-A3B7-86B75AE039D5,PROSTATE
04CAD3C8-F28C-482C-AA7E-EF3F00ECF1B7,STOMACH
AABDF22D-9C2A-4994-A2D7-5167F23DDF36,BRAIN
9F40D8AE-EC2C-4265-9853-118E66007572,KIDNEY
FB6DF66B-78C8-46C0-AC38-12827F9CEE1E,THYROID
F5EB77B4-61AD-40EC-B5B0-44D2D5AD66D7,BRAIN
4A0F0E08-B782-409D-8794-8C6E9A5D53CD,STOMACH
5D916BB7-6B38-414E-875E-2497C91B209A,TESTIS
B4030747-7C26-4B9B-A5CB-E1F56D9B1281,BRAIN
735C0AD9-1788-4FA8-9373-BAF2DDFFA15E,PROSTATE
