,sex
GTEX-13OVG-0526-SM-5K7YD,1
GTEX-13NYC-2826-SM-5K7WR,1
GTEX-PLZ6-0926-SM-3P5ZQ,1
GTEX-11NSD-1126-SM-5N9BQ,1
GTEX-QDVJ-0226-SM-2I5FV,1
GTEX-146FR-0426-SM-5SI97,0
GTEX-13FTW-2626-SM-5K7WL,1
GTEX-ZAB4-0011-R5a-SM-4SOKC,1
GTEX-13OW8-2126-SM-5J1OS,1
GTEX-PSDG-0226-SM-2I5FR,1
GTEX-Y111-0006-SM-4SOIO,1
GTEX-S4UY-0226-SM-3K2AP,0
GTEX-1117F-0626-SM-5N9CS,0
GTEX-ZP4G-1526-SM-57WE5,0
GTEX-13PVQ-0926-SM-5IJFD,1
GTEX-ZPCL-2426-SM-57WFP,0
GTEX-XXEK-0008-SM-4BRW7,1
GTEX-11DXZ-0326-SM-5EGH1,1
GTEX-13FLV-0011-R7b-SM-5K7WW,1
GTEX-145MH-1026-SM-5Q5CI,1
GTEX-14BIL-0011-R9a-SM-5SI7A,1
GTEX-T5JC-0826-SM-32PMC,1
GTEX-QEG4-0426-SM-2I5GK,1
GTEX-T5JW-2026-SM-4DM63,0
GTEX-ZT9X-0126-SM-4YCFC,1
GTEX-T5JC-0226-SM-5S2SM,1
GTEX-Y5V5-2626-SM-5IFJM,0
GTEX-X3Y1-1926-SM-4PQZO,1
GTEX-RNOR-0011-R9A-SM-2TF52,0
GTEX-13QBU-0626-SM-5J2OG,0
GTEX-13OW8-1826-SM-5L3H1,1
GTEX-S95S-0002-SM-3NM8K,1
GTEX-11EQ9-0002-SM-5QGQ1,1
GTEX-13OW6-1826-SM-5N9F9,1
GTEX-13S7M-0011-R3a-SM-5PNX2,0
GTEX-14A6H-2326-SM-5Q5B5,1
GTEX-P4PP-0126-SM-3LK69,0
GTEX-QDVN-0426-SM-48TZ6,1
GTEX-Q2AG-0011-R11A-SM-2HMKZ,0
GTEX-T8EM-0626-SM-4DM62,1
GTEX-ZAB4-1926-SM-57WD8,1
GTEX-13OVL-0011-R11b-SM-5L3G7,1
GTEX-RTLS-0226-SM-2TF5E,0
GTEX-13FXS-0006-SM-5O99X,1
GTEX-X5EB-1726-SM-4E3J7,1
GTEX-ZDXO-3026-SM-5J1N5,1
GTEX-ZDTS-0226-SM-5HL7Q,1
GTEX-13RTJ-3126-SM-5S2Q4,1
GTEX-XQ8I-1326-SM-4BOPV,1
GTEX-TMMY-1026-SM-4DXTI,0
GTEX-ZVP2-2226-SM-5GU6Q,1
GTEX-N7MS-0008-SM-4E3JI,1
GTEX-139T6-0526-SM-5IJC9,1
GTEX-R55D-0126-SM-48FEL,1
GTEX-U412-1826-SM-4DXTJ,1
GTEX-117YW-2826-SM-5H116,1
GTEX-T6MO-0726-SM-4DM58,0
GTEX-ZT9X-0008-SM-4YCD7,1
GTEX-WFON-0526-SM-4LVLY,1
GTEX-P78B-2526-SM-3P5ZY,0
GTEX-ZAJG-2726-SM-5S2MU,0
GTEX-131XG-1126-SM-5DUWR,0
GTEX-14753-0226-SM-5Q5CH,1
GTEX-Y8DK-0011-R10A-SM-4SOK1,1
GTEX-13N1W-0011-R9b-SM-5MR4R,1
GTEX-QEG5-1326-SM-4R1JS,1
GTEX-1339X-2626-SM-5K7YX,1
GTEX-YFC4-1126-SM-5RQJN,0
GTEX-U3ZH-0226-SM-3DB7B,1
GTEX-XYKS-2526-SM-4BOPX,0
GTEX-11O72-0426-SM-5BC5B,1
GTEX-QVJO-0011-R7A-SM-2S1QO,0
GTEX-11O72-2826-SM-5HL6W,1
GTEX-V955-0326-SM-4JBGV,1
GTEX-13D11-1226-SM-5IFGA,0
GTEX-Q734-0006-SM-2I3FJ,0
GTEX-139YR-2726-SM-5K7VV,1
GTEX-12C56-1826-SM-5EQ6D,1
GTEX-117YX-1626-SM-5GZZG,1
GTEX-11GSP-1826-SM-5N9DQ,0
GTEX-S7PM-0526-SM-3NM92,1
GTEX-ZZPU-0726-SM-5N9C8,0
GTEX-11TUW-2626-SM-5EQKZ,1
GTEX-V955-0726-SM-3GAFG,1
GTEX-T5JC-0426-SM-32PLO,1
GTEX-13X6J-3126-SM-5Q5EJ,1
GTEX-V1D1-2426-SM-3GAER,1
GTEX-11DXW-0326-SM-5H11W,1
GTEX-131YS-2326-SM-5IJFJ,0
GTEX-13CF3-1626-SM-5IFG9,0
GTEX-ZLFU-1826-SM-4WWBV,1
GTEX-WHSE-0011-R11A-SM-3P5YY,1
GTEX-11VI4-2126-SM-5EGI1,0
GTEX-13OW7-0226-SM-5MR3N,1
GTEX-VUSG-0426-SM-3GIKD,1
GTEX-RTLS-0826-SM-2TF5Q,0
GTEX-13RTK-0626-SM-5Q5EK,1
GTEX-ZYT6-2226-SM-5GIC9,1
GTEX-S7PM-0011-R5A-SM-3NM8G,1
GTEX-RWS6-0226-SM-2XCA9,0
GTEX-ZVZQ-0426-SM-59HLT,0
GTEX-YJ89-0011-R7a-SM-4V6GO,1
GTEX-11NUK-3126-SM-5986M,1
GTEX-117YW-1926-SM-5H121,1
GTEX-ZYW4-0326-SM-5E44Y,1
GTEX-13O3Q-2226-SM-5KM4O,1
GTEX-WZTO-0426-SM-3NM99,1
GTEX-QDT8-0011-R7A-SM-32PKF,0
GTEX-1269C-1826-SM-5N9E1,0
GTEX-1313W-0326-SM-5LZU5,0
GTEX-13OVH-0011-R11b-SM-5KM4X,1
GTEX-R55C-1026-SM-48FCM,1
GTEX-ZDTS-0326-SM-5HL83,1
GTEX-13NZB-0426-SM-5KM26,1
GTEX-S4Q7-0126-SM-4AD5P,1
GTEX-13JVG-2026-SM-5KM1N,1
GTEX-12WSB-0126-SM-59HJN,0
GTEX-WHPG-0006-SM-3NMBV,1
GTEX-13OVL-0011-R4b-SM-5L3HV,1
GTEX-13OVH-0626-SM-5L3EI,1
GTEX-13OVJ-0011-R3b-SM-5P9H6,0
GTEX-12ZZX-1326-SM-5DUWI,0
GTEX-12WSK-1126-SM-5LZV8,0
GTEX-131XE-1226-SM-5EGKF,1
GTEX-WYVS-0326-SM-3NM9V,0
GTEX-1399T-1526-SM-5P9J6,1
GTEX-13113-0726-SM-5LZUF,0
GTEX-ZZPU-0526-SM-5E44U,0
GTEX-ZQG8-2526-SM-57WEQ,0
GTEX-145LU-0011-R10a-SM-5PNWJ,1
GTEX-XYKS-1426-SM-4BRUO,0
GTEX-11GS4-0326-SM-5N9F7,1
GTEX-S95S-0826-SM-4B64N,1
GTEX-YFCO-0526-SM-4W1ZJ,1
GTEX-14A6H-2726-SM-5QGPL,1
GTEX-S7SF-0226-SM-3K2BI,0
GTEX-Y3IK-2726-SM-4WWDV,0
GTEX-1339X-2326-SM-5HL5B,1
GTEX-RTLS-1226-SM-46MUP,0
GTEX-ZYWO-0526-SM-5E45I,0
GTEX-1192X-0726-SM-5987R,1
GTEX-XUJ4-1626-SM-4BONV,0
GTEX-13QIC-0011-R10a-SM-5O9C7,0
GTEX-WFG8-0626-SM-3GILJ,1
GTEX-QDVJ-1426-SM-48U1Y,1
GTEX-RVPV-0011-R11A-SM-2TF6F,1
K-562-SM-5IFHC,0
GTEX-X4EP-0726-SM-3P5YJ,0
GTEX-13U4I-2226-SM-5LU5H,0
GTEX-13OVL-0011-R3b-SM-5L3I8,1
GTEX-11OF3-3026-SM-5GU52,1
GTEX-YEC3-0626-SM-4YCFE,1
GTEX-ZTPG-0326-SM-5O9AX,0
GTEX-13S86-1626-SM-5Q5C5,1
GTEX-Y114-0126-SM-4TT8K,0
GTEX-11LCK-0826-SM-5PNYD,1
GTEX-ZTPG-0006-SM-4YCFG,0
GTEX-11GSO-0011-R1b-SM-57WD3,1
GTEX-13N2G-0011-R5a-SM-5MR33,1
GTEX-13CF3-1726-SM-5LU9E,0
GTEX-145LU-2126-SM-5Q5E9,1
GTEX-ZYWO-1726-SM-5E44T,0
GTEX-ZWKS-2826-SM-5NQ74,1
GTEX-ZF29-2126-SM-4WWB8,0
GTEX-13X6H-1426-SM-5SI91,0
GTEX-13SLX-0011-R8b-SM-5PNWZ,0
GTEX-PW2O-0426-SM-48TCC,1
GTEX-13FTX-0626-SM-5J2NS,0
GTEX-11GSP-0011-R5a-SM-57WBE,0
GTEX-1399T-0011-R1b-SM-5DUWN,1
GTEX-QVJO-0226-SM-2S1R2,0
GTEX-R55G-0926-SM-48FDN,0
GTEX-VUSG-1426-SM-3GIJN,1
GTEX-OHPL-0326-SM-33HC8,0
GTEX-13N1W-0126-SM-5K7VT,1
GTEX-Y8DK-0004-SM-4RGM7,1
GTEX-12WSM-0011-R1a-SM-5LZW6,1
GTEX-QDVN-2126-SM-2I3FR,1
GTEX-X4EO-1726-SM-4QARN,0
GTEX-QDVN-1126-SM-48TZ7,1
GTEX-S33H-2226-SM-5S2UF,1
GTEX-13OVJ-1326-SM-5K7Z9,0
GTEX-RTLS-0006-SM-2TF58,0
GTEX-REY6-0005-SM-2TF54,1
GTEX-111YS-1626-SM-5GZZ9,1
GTEX-12WSC-0011-R5b-SM-5CVNS,1
GTEX-11UD1-0011-R5b-SM-5P9FP,0
GTEX-U3ZN-2026-SM-4DXUC,0
GTEX-ZDTS-0126-SM-4WAY5,1
GTEX-ZAKK-0526-SM-5EGHC,1
GTEX-12ZZZ-0011-R3b-SM-5DUXK,1
GTEX-S341-1726-SM-3K2AK,0
GTEX-11DXW-0226-SM-5H122,1
GTEX-13O3Q-0011-R11b-SM-5KM2W,1
GTEX-S4Z8-0226-SM-4AD5K,1
GTEX-T2IS-2926-SM-32QPO,0
GTEX-1122O-1526-SM-5N9CL,0
K-562-SM-5HL7A,0
GTEX-13OVI-0926-SM-5J1MI,0
GTEX-ZYWO-2726-SM-5NQ6N,0
K-562-SM-5N9B7,0
GTEX-1314G-1626-SM-5EQ67,1
GTEX-P4PQ-0426-SM-3NMCI,1
GTEX-ZVP2-0126-SM-5NQ7D,1
GTEX-13X6K-0011-R11a-SM-5P9F5,0
GTEX-Q2AG-0011-R6A-SM-2HML7,0
GTEX-13S86-0926-SM-5SI6I,1
K-562-SM-51MQT,0
GTEX-11LCK-2326-SM-5HL53,1
GTEX-U3ZN-0926-SM-4DXTU,0
GTEX-T6MO-1926-SM-32QOJ,0
GTEX-139YR-0126-SM-5IJEY,1
GTEX-ZDTT-0926-SM-5J2MS,1
GTEX-12ZZX-0005-SM-5O9A9,0
GTEX-WK11-0008-SM-4OOSX,1
GTEX-QLQ7-0526-SM-2I5G3,1
GTEX-RVPU-0011-R8A-SM-2TF74,1
GTEX-12KS4-0005-SM-5SI94,1
GTEX-Q2AI-1726-SM-2S1PZ,1
GTEX-13X6K-1926-SM-5LU4O,0
GTEX-ZVP2-0726-SM-59HKY,1
GTEX-WY7C-2226-SM-4ONCS,1
GTEX-XV7Q-1826-SM-4BRUV,0
GTEX-13OW8-1726-SM-5L3GO,1
GTEX-ZXES-1126-SM-5GZXN,0
GTEX-11LCK-0005-SM-5O98U,1
GTEX-13U4I-0006-SM-5N9CI,0
GTEX-11P81-2026-SM-5P9GT,0
GTEX-R55E-0011-R6A-SM-2TC5T,1
GTEX-ZYW4-0926-SM-59HJS,1
GTEX-145ME-0326-SM-5S2QO,0
GTEX-13VXU-0011-R5a-SM-5O9D7,1
GTEX-13SLW-0011-R4b-SM-5S2W2,1
GTEX-13OW8-0011-R1a-SM-5L3HI,1
GTEX-111CU-0326-SM-5GZXO,1
GTEX-1269C-2426-SM-5FQSN,0
GTEX-ZP4G-2226-SM-57WFB,0
GTEX-WYJK-2026-SM-4ONDE,1
GTEX-ZQUD-0226-SM-4YCEB,1
GTEX-ZVT3-0011-R11b-SM-57WBI,0
GTEX-Q734-0326-SM-48U15,0
GTEX-ZAB4-2526-SM-5HL8M,1
GTEX-13RTL-0011-R3a-SM-5P9JP,1
GTEX-12WSD-3126-SM-5HL7P,0
GTEX-ZLV1-0426-SM-4WWC2,0
GTEX-SNMC-0126-SM-2XCFO,1
GTEX-13U4I-1926-SM-5LU39,0
GTEX-145MH-0011-R6a-SM-5PNZ7,1
GTEX-131YS-1626-SM-5HL6C,0
GTEX-13NZ8-0011-R8b-SM-5KM48,0
GTEX-OXRP-0926-SM-48TC1,0
GTEX-T8EM-1526-SM-3DB7I,1
GTEX-WYVS-0006-SM-3NMA7,0
GTEX-O5YV-2026-SM-26GN2,0
GTEX-X585-2526-SM-4QAS1,1
GTEX-12WSC-0226-SM-5EQ52,1
GTEX-11DXZ-0626-SM-5GU77,1
GTEX-11ZVC-2926-SM-5986H,0
GTEX-12ZZZ-0726-SM-5GCNZ,1
GTEX-YF7O-0526-SM-5P9IO,1
GTEX-S7SE-0926-SM-2XCD6,1
GTEX-13IVO-0011-R3b-SM-5IJBJ,1
GTEX-Y5V5-1826-SM-4VDS5,0
GTEX-Y8LW-0826-SM-4WWDO,0
GTEX-ZTX8-1226-SM-4YCE9,1
GTEX-144FL-1526-SM-5Q5CA,1
GTEX-146FR-0126-SM-5Q5F3,0
GTEX-XUYS-0126-SM-47JWZ,1
GTEX-NPJ8-0011-R10A-SM-2YUMO,1
GTEX-111YS-1926-SM-5GICC,1
GTEX-13QIC-0011-R8b-SM-5O9CV,0
GTEX-ZF2S-2526-SM-5CVNT,0
GTEX-13OW5-0011-R9b-SM-5O9CL,1
GTEX-ZV68-0526-SM-59HKI,0
GTEX-ZZ64-1426-SM-5NQ8C,1
GTEX-146FH-1926-SM-5Q5B2,0
GTEX-S7SE-0726-SM-2XCD7,1
GTEX-11EQ8-0006-SM-5P9HJ,1
GTEX-ZYFG-2026-SM-5E43Y,0
GTEX-WHSE-0008-SM-4M1ZO,1
GTEX-131XH-0626-SM-5LZWH,1
GTEX-XV7Q-0426-SM-4BRVN,0
GTEX-N7MT-1126-SM-2YUNQ,0
GTEX-RM2N-0008-SM-48FF3,1
GTEX-TMZS-0008-SM-47JWM,1
GTEX-13OW5-3126-SM-5MR3Y,1
GTEX-ZE9C-0011-R2a-SM-4WKGH,1
GTEX-ZVZQ-0726-SM-51MR3,0
GTEX-ZYW4-2226-SM-5GZYG,1
GTEX-YEC4-0426-SM-4W1ZH,1
GTEX-PWCY-2026-SM-2S1NF,0
GTEX-11ZTT-1826-SM-5CVLN,0
GTEX-145LT-0326-SM-5LUAD,1
GTEX-ZDXO-0426-SM-4WKF6,1
GTEX-13NZA-0826-SM-5K7WS,1
GTEX-ZXG5-0426-SM-5GICT,1
GTEX-ZVT4-0008-SM-57WCA,0
GTEX-13NZ9-1126-SM-5MR37,1
GTEX-WHSB-1826-SM-3TW8M,1
GTEX-13OVH-0426-SM-5K7UC,1
GTEX-117YX-0626-SM-5EGJI,1
GTEX-T5JC-0011-R6A-SM-5SI89,1
GTEX-144GM-1326-SM-5LU5E,1
GTEX-13JUV-2926-SM-5LZX7,0
GTEX-RU72-2226-SM-46MUE,0
GTEX-11NUK-0008-SM-5Q5B9,1
GTEX-11WQK-2326-SM-5GU4Z,1
GTEX-XUJ4-0626-SM-4BOOO,0
GTEX-1399T-0011-R5b-SM-5IJDK,1
GTEX-ZAJG-0826-SM-5PNVA,0
GTEX-OIZI-1326-SM-3NB1B,1
GTEX-WXYG-2026-SM-4E3IY,0
GTEX-131XE-2626-SM-5PNYY,1
GTEX-11GSP-0726-SM-5986L,0
GTEX-ZE7O-0126-SM-57WC1,0
GTEX-QVUS-0011-R4A-SM-3GAE7,0
GTEX-T2YK-0326-SM-4DM7D,1
GTEX-13OW6-0226-SM-5J1NB,1
K-562-SM-2S1RI,0
GTEX-12WSD-1726-SM-5GCN4,0
GTEX-13QJC-0011-R7b-SM-5PNUM,0
GTEX-11DXY-2026-SM-5N9CZ,1
GTEX-POMQ-0826-SM-3P61H,0
GTEX-13O1R-0926-SM-5L3DS,1
GTEX-13OW8-2426-SM-5L3ID,1
GTEX-XUW1-1026-SM-4BONY,0
GTEX-11H98-0126-SM-5EGHG,1
GTEX-11ZU8-0011-R4a-SM-5BC6Y,1
GTEX-QEG5-1126-SM-5SI88,1
GTEX-13111-0526-SM-5LZVF,1
GTEX-WL46-1226-SM-4OOS4,1
GTEX-X4EP-1626-SM-4QAS6,0
GTEX-13VXT-0626-SM-5SIA1,0
GTEX-145MF-0726-SM-5Q5BT,1
GTEX-N7MT-0011-R10A-SM-2I3E1,0
GTEX-13O21-0326-SM-5J1N9,1
GTEX-O5YV-1826-SM-2YUNI,0
GTEX-12584-0226-SM-5EQL5,1
GTEX-T8EM-1626-SM-3DB7K,1
GTEX-S33H-0826-SM-4AD5Y,1
GTEX-NPJ8-0326-SM-2D7VV,1
GTEX-P4PP-1726-SM-2S1NS,0
GTEX-13FLV-1326-SM-5L3EJ,1
GTEX-NFK9-1626-SM-3LK5J,1
GTEX-ZVE2-0426-SM-59HJ7,1
GTEX-Y3I4-1426-SM-4TT9C,1
GTEX-13G51-0011-R6b-SM-5LZX4,1
GTEX-13JUV-0526-SM-5K7XE,0
GTEX-WFJO-0226-SM-3GIKW,1
GTEX-Y111-1826-SM-4SOIR,1
GTEX-O5YV-2026-SM-26GMK,0
GTEX-YECK-0005-SM-4W217,1
GTEX-S4Q7-0006-SM-3K2AT,1
GTEX-PX3G-0006-SM-5SI7E,0
GTEX-ZE9C-0006-SM-4WKG2,1
GTEX-N7MT-1326-SM-2I3FV,0
GTEX-139YR-0626-SM-5IJBT,1
GTEX-132QS-0726-SM-5IJE9,1
GTEX-13CIG-0011-R8b-SM-5LZX5,1
GTEX-13VXU-0126-SM-5SI9F,1
GTEX-11O72-0006-SM-5O9DB,1
GTEX-S3XE-1026-SM-4AD4O,1
GTEX-113JC-2826-SM-5EGIT,0
GTEX-ZPU1-1326-SM-57WE1,1
GTEX-QEG5-1426-SM-447AS,1
K-562-SM-5O9BA,0
GTEX-XBED-0826-SM-47JYC,1
GTEX-WXYG-1226-SM-4ONCJ,0
GTEX-PX3G-2626-SM-2I3EG,0
GTEX-ZDTS-1326-SM-4WKGX,1
GTEX-N7MS-0225-SM-4E3HO,1
GTEX-1128S-1626-SM-5H12O,0
GTEX-QEL4-0008-SM-447AZ,1
GTEX-Y8LW-1926-SM-4WWFZ,0
GTEX-W5X1-2626-SM-4LMI8,0
GTEX-11NV4-1326-SM-5HL6V,1
GTEX-14E6E-1726-SM-5S2R6,1
GTEX-13VXU-2926-SM-5LU5C,1
GTEX-X4LF-0826-SM-4QASC,1
GTEX-Y3I4-1726-SM-4TT89,1
GTEX-XUZC-2026-SM-4BRW9,0
GTEX-Y111-0226-SM-4SOIW,1
GTEX-13YAN-2126-SM-5Q5C4,1
GTEX-TMMY-0526-SM-33HBC,0
GTEX-S7SF-1926-SM-4AT5B,0
GTEX-XBEW-0126-SM-4AT66,1
GTEX-T5JC-0011-R8A-SM-32PLM,1
GTEX-147F4-1426-SM-5LUA8,1
GTEX-13OW7-3026-SM-5L3GY,1
GTEX-13N2G-2726-SM-5J1MG,1
GTEX-XMK1-2226-SM-4B673,1
GTEX-QDT8-0011-R1A-SM-32PKS,0
GTEX-ZVT3-0326-SM-5GU6U,0
GTEX-TSE9-0011-R11A-SM-3DB7N,0
GTEX-13OW5-0011-R11b-SM-5L3GG,1
GTEX-111CU-0926-SM-5EGIK,1
GTEX-1313W-0011-R7b-SM-5DUWL,0
GTEX-13U4I-1526-SM-5IFFF,0
GTEX-XQ3S-1526-SM-4BOOC,1
GTEX-11DYG-2026-SM-5EGGX,1
GTEX-13OVL-0011-R9a-SM-5P9GX,1
GTEX-YB5K-0626-SM-5LUB5,0
GTEX-XUW1-1926-SM-4BOP1,0
GTEX-ZE9C-0011-R5a-SM-5EGLO,1
GTEX-NPJ8-0011-R11A-SM-2YUMS,1
GTEX-PWO3-0011-R5A-SM-2I5EZ,0
GTEX-1192W-0008-SM-5QGRE,1
GTEX-WYVS-2426-SM-3NMA9,0
GTEX-ZGAY-0826-SM-4WWEP,0
GTEX-S341-0826-SM-4AD73,0
GTEX-WL46-0126-SM-3TW8I,1
GTEX-PWN1-1826-SM-2S1PE,0
GTEX-11DXX-2626-SM-5Q5A3,0
GTEX-ZC5H-2026-SM-5CVN2,0
GTEX-WI4N-2426-SM-4OOSC,0
GTEX-11OF3-1926-SM-59889,1
GTEX-1497J-1226-SM-5Q5BL,1
GTEX-QDVN-0626-SM-2I3FP,1
GTEX-ZTX8-0006-SM-4YCE4,1
GTEX-XOTO-0011-R3A-SM-4B64W,1
GTEX-WFG8-1326-SM-4LVN3,1
GTEX-VUSG-2526-SM-4KL1V,1
GTEX-RU72-0011-R10A-SM-2TF6D,0
GTEX-QLQW-1626-SM-4R1K1,1
GTEX-14C39-2426-SM-5S2U5,1
GTEX-13OW5-0126-SM-5MR3A,1
GTEX-ZYVF-2126-SM-5E44N,0
GTEX-117YX-1826-SM-5H12K,1
GTEX-13RTJ-0011-R11a-SM-5O9CK,1
GTEX-WVLH-0011-R1A-SM-4MVOK,1
GTEX-11NUK-1426-SM-5HL68,1
GTEX-145MO-1326-SM-5Q5EF,1
GTEX-13112-2626-SM-5BC66,1
GTEX-111CU-1326-SM-5NQ8L,1
GTEX-QEG4-0126-SM-48TZE,1
GTEX-1313W-1626-SM-5J1OE,0
GTEX-11DXY-1326-SM-5987Z,1
GTEX-S32W-1926-SM-4AD63,0
GTEX-13JVG-1326-SM-5N9F8,1
GTEX-V1D1-2626-SM-4JBJH,1
GTEX-YB5E-1626-SM-5IFIQ,1
GTEX-13FTY-2826-SM-5J2ML,0
GTEX-13FLV-0011-R6a-SM-5KLZ4,1
GTEX-1128S-2626-SM-5H11Z,0
GTEX-13X6I-0526-SM-5QGP8,1
GTEX-OIZH-1526-SM-3NB1J,1
GTEX-TSE9-0011-R4A-SM-3DB7H,0
GTEX-13FTY-0226-SM-5IJBW,0
GTEX-X5EB-1426-SM-46MVW,1
GTEX-ZYFD-3126-SM-5E44O,1
GTEX-11H98-0426-SM-5HL55,1
GTEX-ZZ64-0526-SM-5GZXM,1
GTEX-13N11-0726-SM-5L3DP,0
GTEX-ZYVF-2526-SM-5E45C,0
GTEX-111CU-0526-SM-5EGHK,1
GTEX-WQUQ-1526-SM-4OOSM,1
GTEX-ZQG8-1526-SM-5HL65,0
GTEX-13CIG-0011-R9a-SM-5K7VU,1
GTEX-X62O-0005-SM-46MV1,1
GTEX-POMQ-2026-SM-2S1OD,0
GTEX-117YW-2426-SM-5Q5AE,1
GTEX-13O1R-0226-SM-5K7U5,1
GTEX-Y8DK-0005-SM-4RGNR,1
GTEX-13X6J-0011-R4b-SM-5P9K4,1
GTEX-13PL7-0726-SM-5KM1S,0
GTEX-12ZZZ-0226-SM-59HKU,1
GTEX-ZQUD-0326-SM-4YCEN,1
GTEX-XOTO-0126-SM-4B66N,1
GTEX-ZVE1-0008-SM-51MS9,0
GTEX-RNOR-2226-SM-2TF5O,0
GTEX-QEG5-0626-SM-2S1PP,1
GTEX-S4P3-1626-SM-3K2AZ,0
GTEX-O5YV-0526-SM-26GMJ,0
GTEX-145MH-2726-SM-5QGQ6,1
GTEX-UPJH-0826-SM-4WKFD,1
GTEX-X8HC-0626-SM-4E3HQ,0
GTEX-147F3-0126-SM-5NQBJ,0
GTEX-ZDYS-0126-SM-5HL6X,1
GTEX-13CF2-2426-SM-5LZYL,1
GTEX-1399S-0926-SM-5PNVQ,0
GTEX-OXRN-2626-SM-48TBX,1
GTEX-YJ8O-2726-SM-5IFJ7,0
GTEX-13SLW-0011-R6a-SM-5O9BH,1
GTEX-14DAR-0326-SM-5S2PS,1
GTEX-VUSG-2426-SM-5S2S2,1
GTEX-NFK9-0006-SM-3GACS,1
GTEX-PWCY-0005-SM-2I3E2,0
GTEX-11LCK-0008-SM-5Q5BB,1
GTEX-13CF3-0626-SM-5J1NO,0
GTEX-Y3I4-2326-SM-4TT81,1
GTEX-WYJK-0326-SM-3NMA8,1
GTEX-11ILO-0726-SM-5HL5I,0
GTEX-ZXG5-0005-SM-57WCN,1
GTEX-XGQ4-0426-SM-4AT4I,1
GTEX-WFG8-2526-SM-3GILR,1
GTEX-ZV7C-0526-SM-51MRB,1
GTEX-111YS-0426-SM-5987O,1
GTEX-XBED-1126-SM-48TCF,1
GTEX-W5WG-0626-SM-4SOID,0
GTEX-R55F-0011-R8A-SM-2TF4F,1
GTEX-ZC5H-0008-SM-4WAX8,0
GTEX-12584-0005-SM-5N9GM,1
GTEX-133LE-2226-SM-5IFGU,0
GTEX-ZAK1-2326-SM-5CVMY,0
GTEX-XMD2-0008-SM-4WWE7,0
GTEX-12ZZX-0011-R1a-SM-5EQ6B,0
GTEX-ZYW4-0826-SM-5GIDG,1
GTEX-SE5C-1826-SM-2XCE4,0
GTEX-13SLW-0626-SM-5Q5ER,1
GTEX-OOBK-0425-SM-3LK5O,1
GTEX-PWOO-0326-SM-48TDB,0
GTEX-145LU-0526-SM-5O9AT,1
GTEX-12WSL-2726-SM-5CVNL,1
GTEX-131XF-2826-SM-5EGKH,1
GTEX-P4QR-0226-SM-3NMCH,1
GTEX-11ZVC-3026-SM-59HJM,0
GTEX-11ZTS-0011-R8a-SM-57WDI,0
GTEX-11NSD-0426-SM-5N9CR,1
GTEX-WOFM-1126-SM-4OOSB,1
GTEX-WFON-0226-SM-3GIKR,1
GTEX-13OVL-0011-R5b-SM-5L3FU,1
GTEX-XUJ4-0326-SM-4BOP9,0
GTEX-ZC5H-2226-SM-4WAWS,0
GTEX-ZV68-0326-SM-59HJG,0
GTEX-ZE9C-2726-SM-57WB5,1
GTEX-O5YW-0126-SM-3LK6D,1
GTEX-ZF29-0626-SM-4WKHD,0
GTEX-13OW7-0011-R8b-SM-5L3HR,1
GTEX-OXRK-0526-SM-3NB2F,0
GTEX-YEC3-2526-SM-5CVLS,1
GTEX-WEY5-1326-SM-3GILS,0
GTEX-PLZ6-0006-SM-33HBZ,1
GTEX-X638-0226-SM-47JZ9,0
GTEX-13OW8-1326-SM-5J1OW,1
GTEX-XYKS-1526-SM-4BRUP,0
K-562-SM-4BRWK,0
GTEX-13FTW-1126-SM-5J2NV,1
GTEX-11OF3-0726-SM-5BC4Z,1
GTEX-ZVT3-0126-SM-5GU6I,0
GTEX-11O72-0008-SM-5Q5DN,1
GTEX-139YR-1226-SM-5IFEU,1
GTEX-ZVZQ-0326-SM-59HLL,0
K-562-SM-5P9EQ,0
GTEX-VJYA-0326-SM-3GAEX,1
GTEX-13FHP-0326-SM-5K7U2,1
GTEX-XPT6-0126-SM-4B65S,1
GTEX-XAJ8-0126-SM-47JYG,1
GTEX-13OW8-2326-SM-5L3I9,1
GTEX-T6MN-2026-SM-4DM7L,1
GTEX-SNOS-0626-SM-4DM5F,1
GTEX-Y5LM-0005-SM-4V6EJ,0
GTEX-U4B1-1226-SM-4DXT7,1
GTEX-11OF3-0011-R8b-SM-57WCS,1
GTEX-ZVT4-2626-SM-5N9GJ,0
GTEX-11VI4-1726-SM-5CVLH,0
GTEX-XYKS-0826-SM-4BRVF,0
GTEX-WQUQ-1826-SM-4OOSD,1
GTEX-12WSE-0011-R7a-SM-5PNWF,1
GTEX-11VI4-1426-SM-5GU6O,0
GTEX-YEC4-1226-SM-5CVLX,1
GTEX-1399U-1526-SM-5J2N7,0
GTEX-ZQUD-2126-SM-51MSY,1
GTEX-Y3IK-0826-SM-51MT8,0
GTEX-146FR-0926-SM-5QGPE,0
GTEX-11NV4-0011-R5a-SM-5NQ88,1
GTEX-13N2G-0126-SM-5N9DV,1
GTEX-ZVZP-1826-SM-5GZXB,1
GTEX-11ZUS-0326-SM-5EQ4W,1
GTEX-13111-2226-SM-5LZUE,1
GTEX-12WSD-1026-SM-5EQ42,0
GTEX-13OW6-2626-SM-5IFF2,1
GTEX-PWCY-0826-SM-48TCR,0
GTEX-ZQG8-1326-SM-51MQW,0
GTEX-14ASI-3026-SM-5S2PN,1
